VARNAMES: CID CIDint SURVEY TYPE FIELD CUTFLAG_SNANA zHEL zHELERR zCMB zCMBERR zHD zHDERR VPEC VPECERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB RA DECL TGAPMAX TrestMIN TrestMAX MWEBV m0obs_i m0obs_r em0obs_i em0obs_r MU MUMODEL MUERR MUERR_RAW MURES MUPULL M0DIF ERRCODE biasCor_mu biasCorErr_mu biasCor_mB biasCor_x1 biasCor_c biasScale_muCOV IDSAMPLE 
SN: 2005ms 49 64 0 NULL 1 0.02518 0.00000 0.02590 0.00000 0.02652 0.00086 183.1109 250 10.6790 0.1020 83.3475 76.9347 76.9256 53744.188 0.065 0.4172 8.01213e-02 -3.05880e-02 2.62766e-02 15.9026 2.99329e-02 7.81571e-03 2.15473e-04 -3.13245e-05 -2.66918e-06 -5.00001e-06 26 30.9346 0.2738 132.309677 36.129639 10.6879 -7.55585e+00 43.0070 2.91760e-02 16.2974 0 1.94470e-02 0  35.4105 35.3202  0.1254  0.1008  0.0654  0.522  0.0248 0  0.027  0.002 -0.006 -0.005 -0.010  0.662 0 
SN: 2006ac 51 64 0 NULL 1 0.02311 0.00000 0.02395 0.00000 0.02348 0.00085 -1.36237e+02 250 10.9840 9.80000e-02 71.4254 66.6603 58.8265 53781.848 0.088 -1.03040e+00 6.89878e-02 4.76424e-02 2.61775e-02 15.9054 2.95396e-02 7.79534e-03 2.12087e-04 -3.80820e-05 -1.43262e-06 -5.12732e-06 49 70.2310 2.49600e-02 190.437057 35.068871 8.9151 -4.28382e+00 44.5792 1.35220e-02 16.1341 0 1.87100e-02 0  34.9870 35.0509  0.1403  0.1053 -0.0887 -0.633  0.0248 0 -0.039  0.003  0.008 -0.002  0.013  0.796 0 
SN: 2006ak 52 64 0 NULL 1 0.03789 0.00000 0.03890 0.00000 0.04101 0.00087 610.3763 250 11.2040 5.80000e-02 50 43.4887 41.6780 53781.719 0.709 -1.26021e+00 0.1433 2.92355e-02 4.01319e-02 16.9702 7.06925e-02 2.92374e-03 1.90365e-04 -1.71663e-03 8.69120e-06 -6.52190e-06 29 21.3821 0.8756 167.386002 28.631010 8.6639 6.4057 44.8550 2.82360e-02 17.2365 0 3.58190e-02 0  36.0936 36.2900  0.1341  0.1088 -0.1680 -1.253 -0.0285 0 -0.049  0.003  0.009 -0.010  0.016  0.706 0 
SN: 2006al 53 64 0 NULL 1 0.06785 0.00000 0.06905 0.00000 0.06876 0.00089 -8.12843e+01 250 10.2230 1.00000e-02 38.4646 35.7101 33.3218 53787.156 0.047 -1.40160e+00 0.2941 -9.15479e-02 3.63641e-02 18.1315 5.85079e-02 1.00324e-03 5.40622e-05 7.29791e-04 -2.40268e-06 -8.93372e-07 21 15.1174 0.8572 159.867661 5.183440 11.2449 3.8922 39.4009 2.20600e-02 18.4815 0 2.44350e-02 0  37.4876 37.4554  0.1122  0.1272 -0.0477 -0.425  0.0799 0  0.131  0.006 -0.021 -0.063 -0.045  0.422 0 
SN: 2006bw 55 64 0 NULL 1 0.03002 0.00000 0.03079 0.00000 0.03157 0.00086 225.8443 250 10.3600 0.1320 71.4465 71.4116 52.6283 53850.320 0.877 -1.94826e+00 0.1566 0.1347 5.22466e-02 16.8043 0.1144 3.40637e-03 3.58821e-04 1.91315e-03 -1.72021e-05 -1.07552e-05 20 22.8296 0.2972 218.486694 3.798840 11.5364 8.6921 39.7670 3.21710e-02 16.9356 0 4.24510e-02 0  35.4791 35.7069  0.1901  0.1652 -0.1993 -1.049 -0.0285 0 -0.079  0.006  0.018 -0.047  0.025  0.883 0 
SN: 2006cp 56 64 0 NULL 1 0.02231 0.00000 0.02334 0.00000 0.02247 0.00085 -2.54766e+02 250 10.1830 0.3520 66.6969 66.6667 62.4921 53897.746 0.073 0.3595 8.01046e-02 8.13581e-02 2.72173e-02 15.7442 3.08205e-02 9.04287e-03 2.56697e-04 -1.79680e-04 -1.85696e-06 -5.96554e-06 21 20.9862 0.5216 184.812042 22.427191 28.3098 -1.23036e+01 35.6155 2.27240e-02 15.9676 0 2.05380e-02 0  34.9187 34.9538  0.1503  0.1123 -0.0599 -0.399  0.0248 0 -0.049  0.003  0.009 -0.005  0.016  0.861 0 
SN: 2006cq 57 64 0 NULL 1 0.04841 0.00000 0.04921 0.00000 0.04950 0.00087 81.3431 250 11.1780 0.4010 62.5085 58.8339 58.8243 53890.047 0.351 -8.25321e-02 0.5226 1.50916e-02 2.90220e-02 17.3379 3.07513e-02 2.08363e-03 5.90146e-05 4.46402e-03 -8.74221e-06 -1.49568e-06 10 12.1588 0.2746 201.104324 30.956200 32.3518 -3.54703e+00 36.4428 1.28780e-02 17.5747 0 2.00720e-02 0  36.6785 36.7120  0.1252  0.1011 -0.0040 -0.032 -0.0295 0 -0.043  0.004  0.006 -0.024  0.013  0.657 0 
SN: 2006gr 58 64 0 NULL 1 0.03456 0.00000 0.03344 0.00000 0.03436 0.00086 267.5809 250 11.0050 0.4320 76.9086 62.5229 55.5621 54013.359 0.066 0.8092 7.20678e-02 9.45489e-02 2.63971e-02 16.7568 3.19179e-02 3.55869e-03 1.04616e-04 -1.68715e-04 -2.16530e-07 -2.36307e-06 53 72.0264 4.20715e-02 338.094482 30.828831 18.4106 -1.06628e+01 41.4315 7.31970e-02 17.0750 0 2.02280e-02 0  35.9569 35.8953  0.1361  0.0904  0.0902  0.662 -0.0285 0 -0.056  0.004  0.011  0.020  0.020  0.850 0 
SN: 2006mo 59 64 0 NULL 1 0.03696 0.00000 0.03597 0.00000 0.03685 0.00086 253.4644 250 11.0220 0.4710 58.8339 58.8037 55.5756 54047.703 0.286 -2.16742e+00 0.1172 4.78167e-02 3.05873e-02 17.1932 3.77823e-02 2.38087e-03 8.28516e-05 -5.11466e-04 1.52547e-06 -2.09344e-06 21 14.3145 0.8557 11.660330 36.332691 8.6227 -2.36945e+00 32.2456 3.83370e-02 17.4516 0 2.53990e-02 0  36.1229 36.0512  0.1340  0.0995  0.1002  0.748 -0.0285 0 -0.055  0.005  0.010 -0.058  0.016  0.763 0 
SN: 2006mp 60 64 0 NULL 1 0.02291 0.00000 0.02280 0.00000 0.02208 0.00085 -2.09598e+02 250 9.5000 4.8530 90.9112 83.3372 76.9331 54054.281 0.109 0.9119 0.1532 2.54065e-02 2.67751e-02 15.7518 2.95780e-02 8.98021e-03 2.44642e-04 1.41713e-04 -4.04880e-06 -5.77015e-06 15 16.4054 0.3556 258.000824 46.555981 5.8809 -8.03086e+00 12.4912 3.02990e-02 16.0807 0 1.99570e-02 0  35.1676 34.9152  0.1420  0.1128  0.2276  1.602  0.0248 0 -0.025  0.003  0.004  0.021  0.009  0.766 0 
SN: 2006N 61 64 0 NULL 1 0.01409 0.00000 0.01408 0.00000 0.01402 0.00085 -1.91358e+01 250 10.5440 0.4370 111.1132 111.1023 100 53760.719 0.158 -2.06218e+00 6.55083e-02 -2.56507e-02 2.69577e-02 14.8816 3.41790e-02 2.00157e-02 6.30096e-04 -1.67769e-04 3.65464e-06 -1.40926e-05 51 67.0130 7.86243e-02 92.130280 64.723557 9.8495 0.6125 41.9094 8.25690e-02 15.3952 0 2.24910e-02 0  34.0159 33.9157  0.1606  0.1510  0.0615  0.383  0.0387 0  0.019  0.004 -0.004 -0.026 -0.008  0.708 0 
SN: 2006oa 62 64 0 NULL 1 0.05994 0.00000 0.05884 0.00000 0.05890 0.00088 15.2095 250 9.1560 0.1150 50.0179 45.4664 45.4596 54067.141 0.156 1.2708 0.2487 9.03885e-03 2.88020e-02 17.6514 3.19934e-02 1.56119e-03 4.60036e-05 1.36118e-03 -4.37383e-06 -1.13300e-06 37 47.9034 0.1081 320.928925 -0.843470 5.6644 -8.52056e+00 15.9834 3.48780e-02 17.9373 0 2.09540e-02 0  37.1775 37.1041  0.1121  0.0891  0.1299  1.159 -0.0565 0 -0.024  0.008  0.006  0.108  0.013  0.582 0 
SN: 2006on 63 64 0 NULL 1 0.07000 0.00000 0.06884 0.00000 0.06889 0.00089 11.9322 250 10.2920 1.40000e-02 27.7751 25.6490 23.8196 54064.156 0.703 0.9575 0.7431 0.1092 4.56170e-02 18.2638 5.67736e-02 8.88162e-04 4.64423e-05 1.29411e-02 -1.89794e-05 -1.77652e-06 12 8.3211 0.7596 328.993683 -1.070220 5.6148 -2.77088e+00 20.5133 0.1221 18.6215 0 3.36430e-02 0  37.5310 37.4597  0.1359  0.1425 -0.0085 -0.063  0.0799 0 -0.154  0.015  0.036  0.066  0.056  0.544 0 
SN: 2006qo 64 64 0 NULL 1 0.02852 0.00000 0.02885 0.00000 0.02894 0.00086 26.3962 250 9.4810 2.90000e-02 62.5044 55.5620 52.6490 54083.027 0.069 0.3906 6.29549e-02 0.1950 2.69554e-02 16.6051 3.08612e-02 4.09217e-03 1.16317e-04 -6.28549e-05 -8.89880e-07 -2.72981e-06 45 57.2088 0.1244 120.035088 56.368679 8.7618 -1.12495e+01 43.8889 3.39370e-02 16.6854 0 1.93250e-02 0  35.3945 35.5138  0.1466  0.0980 -0.1441 -0.983  0.0248 0 -0.083  0.007  0.019 -0.003  0.028  0.926 0 
SN: 2006sr 65 64 0 NULL 1 0.02414 0.00000 0.02298 0.00000 0.02386 0.00085 258.3126 250 10.7570 5.00000e-02 62.5141 52.6277 47.6266 54092.832 0.126 -1.42483e+00 0.1175 1.00790e-02 2.83909e-02 15.9282 3.39597e-02 7.63310e-03 2.38749e-04 1.53111e-04 -2.42984e-06 -5.62302e-06 34 38.4433 0.2752 0.895930 23.196020 12.7394 -2.68137e+00 41.2962 8.09650e-02 16.3772 0 2.29460e-02 0  35.0667 35.0864  0.1380  0.1102 -0.0446 -0.323  0.0248 0 -0.019  0.002  0.003 -0.009  0.006  0.739 0 
SN: 2006td 66 64 0 NULL 1 0.01587 0.00000 0.01504 0.00000 0.01450 0.00085 -1.58416e+02 250 9.3430 4.6910 90.9200 83.3433 66.6540 54098.910 0.251 -1.40706e+00 0.1115 0.1182 2.71806e-02 15.5167 3.44317e-02 1.11515e-02 3.53644e-04 -1.39978e-04 2.74942e-06 -8.21369e-06 19 10.7885 0.9515 29.565670 36.349380 21.6218 0.2461 39.5867 7.60120e-02 15.8093 0 2.16820e-02 0  34.2922 33.9896  0.1772  0.1474  0.2639  1.489  0.0387 0 -0.057  0.005  0.012 -0.009  0.019  0.889 0 
SN: 2006te 67 64 0 NULL 1 0.03155 0.00000 0.03210 0.00000 0.03295 0.00086 247.9814 250 10.5760 7.60000e-02 52.6410 50.0125 34.4849 54097.164 0.390 -1.31635e-01 0.1043 -5.55225e-02 2.99883e-02 16.3105 3.88792e-02 5.36807e-03 1.92226e-04 -2.14499e-04 -1.04176e-06 -3.88558e-06 39 41.1568 0.4197 122.929008 41.554668 10.5197 2.9953 43.8017 3.89160e-02 16.7463 0 2.02460e-02 0  35.7918 35.8020  0.1212  0.1062  0.0183  0.151 -0.0285 0  0.063  0.002 -0.013 -0.016 -0.022  0.590 0 
SN: 2007ae 68 64 0 NULL 1 0.06429 0.00000 0.06416 0.00000 0.06458 0.00089 119.4012 250 11.0470 3.8120 47.6236 47.6100 38.4636 54153.301 0.697 1.6351 0.2916 9.99916e-03 3.09166e-02 17.5525 3.88915e-02 1.71009e-03 6.12561e-05 -5.72259e-04 5.33988e-06 -1.49458e-06 32 25.0077 0.8396 255.466949 79.031738 15.0298 3.9749 43.4047 3.85270e-02 17.8390 0 2.58800e-02 0  37.1445 37.3128  0.1116  0.0969 -0.1118 -1.001 -0.0565 0 -0.024  0.013  0.007  0.195  0.017  0.541 0 
SN: 2007ap 69 64 0 NULL 1 0.01634 0.00000 0.01668 0.00000 0.01662 0.00085 -1.62046e+01 250 10.4140 8.80000e-02 90.9176 83.3333 47.6444 54167.871 0.250 -1.74053e+00 7.49962e-02 -6.18551e-02 2.98759e-02 15.1090 4.18082e-02 1.62337e-02 6.25108e-04 1.84405e-04 -1.98193e-05 -1.46944e-05 41 46.1543 0.3045 239.095978 16.516090 8.6900 7.5024 40.9057 2.80130e-02 15.5359 0 2.90750e-02 0  34.3661 34.2894  0.1461  0.1379  0.0380  0.260  0.0387 0  0.073  0.003 -0.016 -0.018 -0.026  0.654 0 
SN: 2007co 70 64 0 NULL 1 0.02696 0.00000 0.02656 0.00000 0.02753 0.00086 283.6869 250 10.3660 3.8180 83.3573 76.9338 66.6539 54265.148 0.061 -2.20116e-01 6.47617e-02 8.29298e-02 2.63514e-02 16.2585 3.46472e-02 5.63116e-03 1.79697e-04 1.94285e-05 -5.80042e-07 -3.90826e-06 74 86.5066 0.1517 275.765015 29.897051 3.9596 -5.61805e+00 29.3189 9.73490e-02 16.6556 0 2.10320e-02 0  35.3464 35.4030  0.1406  0.0977 -0.0814 -0.579  0.0248 0 -0.053  0.004  0.011 -0.011  0.018  0.853 0 
SN: 2007cq 71 64 0 NULL 1 0.02630 0.00000 0.02510 0.00000 0.02560 0.00085 145.3228 250 10.0850 0.1390 76.9429 71.4317 58.8306 54281.066 0.074 -3.20022e-01 0.1398 -2.22404e-02 2.62370e-02 15.6187 3.42100e-02 1.01510e-02 3.19844e-04 5.29561e-04 -8.67280e-06 -7.22954e-06 32 33.8986 0.3761 333.668427 5.080160 14.5357 -6.44382e+00 29.5053 9.34960e-02 16.1558 0 2.14730e-02 0  35.0066 35.2421  0.1267  0.0997 -0.2603 -2.055  0.0248 0  0.009  0.002 -0.003 -0.011 -0.004  0.681 0 
SN: 2007F 72 64 0 NULL 1 0.02362 0.00000 0.02419 0.00000 0.02400 0.00085 -5.53181e+01 250 10.0840 0.4730 100 76.9289 58.8281 54124.000 0.046 0.5366 4.24713e-02 -3.98979e-02 2.56650e-02 15.6337 2.83889e-02 1.00119e-02 2.61784e-04 -1.32601e-04 2.20343e-08 -5.83848e-06 65 66.4688 0.4261 195.812744 50.618759 6.7889 -8.26570e+00 43.4159 1.49320e-02 16.0098 0 1.78180e-02 0  35.1778 35.0994  0.1268  0.1047  0.0536  0.423  0.0248 0  0.042  0.002 -0.009 -0.001 -0.014  0.654 0 
SN: 2007O 73 64 0 NULL 1 0.03621 0.00000 0.03659 0.00000 0.03715 0.00086 163.9814 250 10.9880 3.10000e-02 66.6542 58.8307 52.6262 54125.801 0.363 -5.65812e-01 0.1076 -1.76380e-02 2.95779e-02 16.5744 3.73326e-02 4.20973e-03 1.44750e-04 -6.12929e-05 -8.65976e-07 -3.07693e-06 34 52.5461 2.87093e-02 224.021500 45.404831 6.7591 2.6162 42.1607 1.99060e-02 16.8948 0 1.95410e-02 0  35.9171 36.0692  0.1234  0.0997 -0.1236 -1.002 -0.0285 0  0.002  0.002 -0.002 -0.010 -0.001  0.646 0 
SN: 2007R 74 64 0 NULL 1 0.03088 0.00000 0.03132 0.00000 0.03181 0.00086 142.7380 250 11.1810 2.60000e-02 66.6667 58.8131 52.6226 54129.672 0.370 -1.49436e+00 0.1073 -6.11937e-02 3.14636e-02 16.4788 4.60008e-02 4.59713e-03 1.94773e-04 3.71024e-04 -3.17439e-06 -4.32244e-06 38 46.7060 0.1853 116.656303 44.789589 5.7862 -4.01659e-01 35.4710 4.02290e-02 16.9126 0 2.47590e-02 0  35.7723 35.7237  0.1207  0.1056  0.0771  0.639 -0.0285 0  0.071  0.002 -0.015 -0.017 -0.025  0.588 0 
SN: 2008af 75 64 0 NULL 1 0.03351 0.00000 0.03411 0.00000 0.03408 0.00086 -8.21896e+00 250 11.3830 0.4360 71.4361 71.4358 58.8155 54502.816 0.701 -1.56416e+00 0.1411 1.47727e-02 3.22404e-02 16.6563 6.59258e-02 3.90358e-03 2.37025e-04 4.55129e-04 -5.16829e-06 -3.09468e-06 24 19.0499 0.7947 224.868713 16.653271 12.6163 6.4745 41.3186 2.89800e-02 16.9491 0 2.25640e-02 0  35.7674 35.8770  0.1427  0.1225 -0.0811 -0.569 -0.0285 0 -0.029  0.002  0.004 -0.017  0.009  0.711 0 
SN: 2008bf 76 64 0 NULL 1 0.02346 0.00000 0.02453 0.00000 0.02454 0.00085 1.6113 250 11.1660 2.9500 58.8282 47.6202 47.6182 54555.055 0.096 0.3072 7.16092e-02 -2.08949e-02 2.59393e-02 15.4712 2.93709e-02 1.16282e-02 3.14561e-04 -8.95029e-05 -1.75957e-06 -7.35887e-06 46 61.4739 7.64175e-02 181.011993 20.245081 6.8701 -5.55713e+00 37.3427 2.97090e-02 15.8558 0 1.90650e-02 0  34.9465 35.1485  0.1292  0.1031 -0.2269 -1.757  0.0248 0  0.009  0.002 -0.003 -0.008 -0.004  0.688 0 
SN: 2008L 77 64 0 NULL 1 0.01784 0.00000 0.01730 0.00000 0.01697 0.00085 -9.97133e+01 250 10.6720 0.4460 66.6667 49.9902 45.4575 54493.129 0.309 -1.68219e+00 0.1028 -9.32866e-02 3.38398e-02 14.9442 4.62684e-02 1.88944e-02 8.05181e-04 -8.25715e-04 8.55919e-06 -2.03007e-05 18 34.8194 1.46827e-02 49.319149 41.382290 10.6690 -1.91505e+00 32.4214 0.1366 15.6932 0 3.38490e-02 0  34.2527 34.3352  0.1475  0.1465 -0.1213 -0.822  0.0387 0  0.143  0.003 -0.030 -0.018 -0.049  0.620 0 
SN: 2007aj 78 65 1 NULL 1 0.03102 0.00000 0.03156 0.00000 0.03185 0.00086 85.4255 250 7.0140 0.2600 57.8036 53.7634 48.3093 54160.574 0.392 -3.96829e-01 9.54750e-02 -5.74533e-02 3.09706e-02 16.2904 4.66906e-02 5.46820e-03 2.35153e-04 -3.43121e-04 -1.59871e-06 -6.07799e-06 39 34.6947 0.7075 191.977173 54.010578 6.8879 9.4339 42.3125 1.42240e-02 0 0 0 0  35.7205 35.7265  0.1184  0.1002  0.0225  0.190 -0.0285 0  0.066  0.002 -0.014 -0.013 -0.023  0.593 0 
SN: 2007fb 79 65 1 NULL 1 0.01803 0.00000 0.01681 0.00000 0.01741 0.00085 176.7007 250 10.2720 3.8660 63.6942 59.8802 51.5463 54288.074 0.434 -1.56186e+00 0.2040 -8.54027e-02 3.08520e-02 15.2905 4.17128e-02 1.37347e-02 5.27672e-04 -6.10088e-04 2.92991e-05 -1.26015e-05 17 34.0297 1.24895e-02 359.218262 5.508861 9.9227 0.4182 24.8758 4.77670e-02 0 0 0 0  34.6036 34.3915  0.1435  0.1383  0.1734  1.208  0.0387 0  0.128  0.003 -0.027 -0.014 -0.044  0.629 0 
SN: 2007hu 80 65 1 NULL 1 0.03540 0.00000 0.03540 0.00000 0.03579 0.00086 112.2578 250 11.6890 2.60000e-02 29.5858 21.5983 13.2275 54352.914 2.211 -1.32730e+00 0.5239 0.2285 7.15528e-02 17.4656 0.1703 1.85245e-03 2.90603e-04 -4.10159e-03 3.70549e-05 -1.29872e-05 9 10.4091 0.4054 254.124527 27.977709 8.6923 5.1045 25.2922 3.93090e-02 0 0 0 0  35.9269 35.9861  0.2367  0.2165 -0.0307 -0.130 -0.0285 0 -0.111  0.012  0.031 -0.023  0.039  0.926 0 
SN: 2007is 81 65 1 NULL 1 0.02968 0.00000 0.02968 0.00000 0.02841 0.00086 -3.69606e+02 250 10.7350 6.70000e-02 49.7514 47.6190 45.2488 54366.703 0.584 -4.11216e-01 0.1839 3.74030e-02 3.15026e-02 16.1989 3.83587e-02 5.94875e-03 2.10167e-04 -1.53450e-03 1.01628e-05 -5.65607e-06 13 14.2034 0.3597 251.810867 40.243443 24.2794 1.3581 43.1187 1.74810e-02 0 0 0 0  35.4056 35.4728  0.1429  0.1143 -0.0920 -0.644  0.0248 0 -0.037  0.003  0.007 -0.008  0.012  0.766 0 
SN: 2007kd 82 65 1 NULL 1 0.02420 0.00000 0.02502 0.00000 0.02561 0.00085 173.3283 250 9.6100 0.2940 37.8787 35.5872 19.8807 54366.906 0.100 0.6588 0.6125 0.1887 6.41873e-02 16.5176 8.97495e-02 4.43584e-03 3.66677e-04 -5.97092e-03 -3.20263e-06 -6.19311e-06 7 14.8515 6.20972e-02 141.491837 34.633366 14.6456 2.5325 34.7528 1.86990e-02 0 0 0 0  35.3623 35.2430  0.2775  0.2646  0.0946  0.341  0.0248 0 -0.076  0.006  0.018  0.009  0.027  0.921 0 
SN: 2007kh 83 65 1 NULL 1 0.04997 0.00000 0.04943 0.00000 0.05040 0.00088 275.0391 250 8.7270 6.30000e-02 32.6798 24.6914 7.7459 54360.742 4.347 1.7403 1.2547 6.21750e-02 6.05592e-02 17.3692 0.2272 2.02459e-03 4.23750e-04 2.66228e-03 -1.60614e-06 -9.57711e-06 17 19.6885 0.3506 48.800205 43.170387 20.9529 8.1512 44.4357 0.1705 0 0 0 0  36.7723 36.7525  0.2834  0.3078  0.0493  0.174 -0.0295 0 -0.023  0.019  0.019  0.356  0.026  0.741 0 
SN: 2007kk 84 65 1 NULL 1 0.04164 0.00000 0.04119 0.00000 0.04275 0.00087 450.5611 250 11.3300 4.80000e-02 48.7805 45.2488 41.4938 54383.777 0.265 0.9620 0.1365 -1.52389e-02 2.91362e-02 16.7244 4.81422e-02 3.66641e-03 1.62571e-04 -2.11484e-04 -4.07111e-07 -3.65468e-06 68 52.9756 0.9098 55.596909 39.241749 4.8976 -3.24382e+00 39.9571 0.1959 0 0 0 0  36.2827 36.3830  0.1168  0.0903 -0.0708 -0.607 -0.0295 0  0.002  0.003 -0.000  0.034  0.001  0.626 0 
SN: 2007ob 85 65 1 NULL 1 0.03388 0.00000 0.03266 0.00000 0.03211 0.00086 -1.59560e+02 250 10.4640 1.90000e-02 33.0032 31.7461 27.4725 54402.375 0.932 -5.40853e-01 0.2631 0.2465 3.75020e-02 17.0583 7.84147e-02 2.69581e-03 1.94698e-04 -5.46879e-04 6.66213e-06 -5.50899e-06 23 12.3060 0.9762 348.108276 13.913647 7.7378 5.5389 36.5846 5.83470e-02 0 0 0 0  35.5670 35.7446  0.1573  0.1144 -0.1491 -0.948 -0.0285 0 -0.107  0.017  0.046 -0.003  0.043  0.927 0 
SN: 2007su 87 65 1 NULL 1 0.02782 0.00000 0.02662 0.00000 0.02754 0.00086 269.1038 250 9.1260 8.10000e-02 55.8659 49.5049 26.7380 54460.504 0.655 0.3119 0.3451 0.2000 3.39659e-02 16.6730 5.16410e-02 3.84418e-03 1.82841e-04 1.93647e-03 7.43161e-07 -5.09623e-06 10 3.7439 0.9768 334.787018 13.177747 8.7564 4.4732 24.9048 7.15860e-02 0 0 0 0  35.4328 35.4039  0.1553  0.1112  0.0041  0.026  0.0248 0 -0.083  0.008  0.020 -0.006  0.028  0.928 0 
SN: 2007sw 88 65 1 NULL 1 0.02520 0.00000 0.02590 0.00000 0.02613 0.00086 67.3101 250 10.4250 0.1310 45.8716 42.0168 29.4985 54468.605 0.270 0.3090 0.1280 9.30425e-02 3.00994e-02 16.0350 3.60027e-02 6.91856e-03 2.29417e-04 -2.19700e-04 -2.70608e-07 -5.98230e-06 51 57.9446 0.2654 183.403885 46.493488 5.8525 -3.02913e+00 39.8893 1.61490e-02 0 0 0 0  35.1649 35.2874  0.1487  0.1097 -0.1473 -0.991  0.0248 0 -0.054  0.003  0.010 -0.006  0.018  0.862 0 
SN: 2008Y 89 65 1 NULL 1 0.06970 0.00000 0.07029 0.00000 0.07065 0.00089 101.8178 250 10.9300 7.20000e-02 30.6748 26.3157 22.9885 54503.715 0.873 -6.07925e-01 0.2619 8.67259e-02 3.72253e-02 18.2605 5.64556e-02 8.90867e-04 4.63229e-05 -2.28447e-04 -1.07065e-06 -8.68584e-07 36 36.3947 0.4972 169.877426 54.462837 9.3484 2.6037 44.4853 1.12740e-02 0 0 0 0  37.4188 37.5171  0.1255  0.1277 -0.1782 -1.420  0.0799 0 -0.194  0.018  0.039 -0.119  0.060  0.526 0 
SN: 2008Z 90 65 1 NULL 1 0.02100 0.00000 0.02183 0.00000 0.02130 0.00085 -1.55516e+02 250 9.1780 0.3100 66.2250 63.6944 54.9450 54515.574 0.067 1.0209 9.53629e-02 0.1190 2.67847e-02 16.1909 3.06511e-02 5.99286e-03 1.69183e-04 -9.23300e-06 -3.68784e-06 -4.08994e-06 47 64.2975 5.80055e-02 145.813568 36.284344 9.6987 -8.98705e+00 41.6526 9.93600e-03 0 0 0 0  35.3138 34.8358  0.1532  0.1136  0.4532  2.959  0.0248 0 -0.051  0.005  0.010  0.030  0.018  0.884 0 
SN: 2008ac 91 65 1 NULL 1 0.05282 0.00000 0.05351 0.00000 0.05343 0.00088 -2.30192e+01 250 9.8400 8.00000e-02 35.8423 28.6533 22.8832 54503.695 1.368 0.2116 0.5459 -3.33410e-02 4.82264e-02 17.5206 8.46794e-02 1.76105e-03 1.37349e-04 -3.57910e-03 4.75662e-05 -7.02631e-06 7 4.3550 0.8238 178.438324 48.422443 6.6488 5.4170 19.6644 1.63000e-02 0 0 0 0  36.9966 36.8840  0.1373  0.1407  0.1421  1.035 -0.0295 0  0.023  0.003 -0.005 -0.019 -0.008  0.564 0 
SN: 2008ar 92 65 1 NULL 1 0.02627 0.00000 0.02739 0.00000 0.02882 0.00086 416.4215 250 10.4080 5.20000e-02 65.3595 60.6059 58.1396 54534.727 0.072 2.00947e-02 7.07328e-02 -3.36406e-02 2.63176e-02 15.9967 2.92681e-02 7.16703e-03 1.93201e-04 -1.06052e-04 -5.45849e-07 -4.45468e-06 40 28.3531 0.9161 186.158005 10.837983 13.6416 -8.01596e+00 42.4587 3.16530e-02 0 0 0 0  35.4542 35.5046  0.1222  0.0974 -0.0752 -0.616  0.0248 0  0.030  0.002 -0.007 -0.013 -0.011  0.646 0 
SN: 2008at 93 65 1 NULL 1 0.03489 0.00000 0.03513 0.00000 0.03519 0.00086 15.1536 250 11.4590 3.3290 41.4937 21.3675 19.2307 54526.602 0.991 -1.54947e+00 0.1957 0.2474 5.01529e-02 17.3814 8.44101e-02 2.00184e-03 1.55632e-04 -7.40573e-04 -1.77220e-06 -3.87395e-06 28 24.7049 0.6935 156.801956 71.415428 8.5984 3.5745 42.0333 7.85220e-02 0 0 0 0  35.7550 35.9484  0.1991  0.1708 -0.1649 -0.828 -0.0285 0 -0.123  0.014  0.037 -0.040  0.043  0.926 0 
SN: 2008by 94 65 1 NULL 1 0.04504 0.00000 0.04584 0.00000 0.04654 0.00087 200.2281 250 8.5680 0.1030 44.8433 40 35.9712 54575.039 1.162 0.4777 0.3094 -1.47934e-01 3.51672e-02 16.8340 8.64611e-02 3.31431e-03 2.63931e-04 1.78772e-03 -1.11461e-05 -5.99645e-06 14 5.4748 0.9873 181.337112 40.945675 17.1271 6.7581 44.1708 1.16910e-02 0 0 0 0  36.5031 36.5734  0.1061  0.1107 -0.0409 -0.385 -0.0295 0  0.279  0.007 -0.057 -0.006 -0.094  0.435 0 
SN: 2008bz 95 65 1 NULL 1 0.06034 0.00000 0.06143 0.00000 0.06117 0.00089 -7.44821e+01 250 11.0310 1.60000e-02 33.6700 29.7618 18.5874 54577.863 0.852 3.66942e-02 0.3625 -1.04966e-01 3.57769e-02 17.6526 5.31415e-02 1.55943e-03 7.63266e-05 -2.54216e-03 1.22451e-05 -2.22252e-06 22 17.3313 0.7927 189.740356 11.129333 13.1075 3.0540 43.6989 2.28990e-02 0 0 0 0  37.2327 37.1898  0.1055  0.1106  0.0995  0.943 -0.0565 0  0.166  0.006 -0.029 -0.040 -0.056  0.430 0 
